47.990799,-66.330299,Charlo,Canada,132,-4,A,America/Halifax
67.816704,-115.143997,Coppermine,Canada,74,-7,A,America/Edmonton
52.0750007629,-111.444999695,Coronation,Canada,2595,-7,A,America/Edmonton
49.1528015137,-121.939002991,Chilliwack,Canada,32,-8,A,America/Vancouver
70.4860992432,-68.5167007446,Clyde River,Canada,87,-5,A,America/Toronto
64.1932983398,-83.3593978882,Coral Harbour,Canada,210,-5,A,America/Coral_Harbour
64.04309844970703,-139.1280059814453,Dawson,Canada,1215,-8,A,America/Vancouver
61.37110137939453,-139.04100036621094,Burwash,Canada,2647,-8,A,America/Vancouver
49.4681015015,-120.511001587,Princeton,Canada,2298,-8,A,America/Vancouver
49.21080017089844,-57.39139938354492,Deer Lake,Canada,72,-3.5,A,America/St_Johns
58.4221992493,-130.031997681,Dease Lake,Canada,2600,-8,A,America/Vancouver
51.100799560546875,-100.052001953125,Dauphin,Canada,999,-6,A,America/Winnipeg
55.7422981262207,-120.18299865722656,Dawson Creek,Canada,2148,-7,A,America/Dawson_Creek
53.309700012200004,-113.580001831,Edmonton,Canada,2373,-7,A,America/Edmonton
61.0942001343,-94.07080078119999,Eskimo Point,Canada,32,-6,A,America/Winnipeg
49.2103004456,-102.966003418,Estevan,Canada,1905,-6,N,America/Regina
53.578899383499994,-116.464996338,Edson,Canada,3043,-7,A,America/Edmonton
79.9946975708,-85.814201355,Eureka,Canada,256,-6,A,America/Winnipeg
68.30419921880001,-133.483001709,Inuvik,Canada,224,-7,A,America/Edmonton
63.756402,-68.555801,Iqaluit,Canada,110,-5,A,America/Toronto
45.868900299072266,-66.53720092773438,Fredericton,Canada,68,-4,A,America/Halifax
48.74610137939453,-69.09719848632812,Forestville,Canada,293,-5,A,America/Toronto
54.6781005859375,-101.68199920654297,Flin Flon,Canada,997,-6,A,America/Winnipeg
61.1808013916,-113.690002441,Fort Resolution,Canada,526,-7,A,America/Edmonton
61.76020050048828,-121.23699951171875,Fort Simpson,Canada,555,-7,A,America/Edmonton
44.22529983520508,-76.5969009399414,Kingston,Canada,305,-5,A,America/Toronto
53.625301361083984,-77.7042007446289,La Grande Riviere,Canada,639,-5,A,America/Toronto
48.7752990723,-64.4785995483,Gaspe,Canada,112,-5,A,America/Toronto
49.77830123901367,-86.93939971923828,Geraldton,Canada,1144,-5,A,America/Toronto
47.42470169067383,-61.778099060058594,Iles De La Madeleine,Canada,35,-5,A,America/Toronto
52.8166999817,-102.310997009,Hudson Bay,Canada,1175,-6,N,America/Regina
49.83169937133789,-92.74420166015625,Dryden,Canada,1354,-6,A,America/Winnipeg
70.76280212402344,-117.80599975585938,Holman Island,Canada,117,-7,A,America/Edmonton
68.635597229,-95.84970092770001,Gjoa Haven,Canada,152,-7,A,America/Edmonton
43.173599243199995,-79.93499755859999,Hamilton,Canada,780,-5,A,America/Toronto
45.5175018311,-73.4169006348,Montreal,Canada,90,-5,A,America/Toronto
60.8396987915,-115.782997131,Hay River,Canada,541,-7,A,America/Edmonton
44.8807983398,-63.5085983276,Halifax,Canada,477,-4,A,America/Halifax
48.7738990784,-91.6386032104,Atikokan,Canada,1408,-5,A,America/Coral_Harbour
72.6832962036,-77.9666976929,Pond Inlet,Canada,181,-5,A,America/Toronto
45.29439926147461,-73.28109741210938,St. Jean,Canada,136,-5,A,America/Toronto
48.5442008972168,-58.54999923706055,Stephenville,Canada,84,-3.5,A,America/St_Johns
50.7022018433,-120.444000244,Kamloops,Canada,1133,-8,A,America/Vancouver
43.460800170899994,-80.3786010742,Waterloo,Canada,1055,-5,A,America/Toronto
54.805301666259766,-66.8052978515625,Schefferville,Canada,1709,-5,A,America/Toronto
51.5175018311,-109.180999756,Kindersley,Canada,2277,-6,N,America/Regina
43.86220169067383,-79.37000274658203,Toronto,Canada,650,-5,A,America/Toronto
47.81999969482422,-83.3467025756836,Chapleau,Canada,1470,-5,A,America/Toronto
54.125301361083984,-108.52300262451172,Meadow Lake,Canada,1576,-6,N,America/Regina
53.309200286865234,-110.072998046875,Lloydminster,Canada,2193,-7,A,America/Edmonton
82.51779937740001,-62.2806015015,Alert,Canada,100,-5,A,America/Toronto
49.9561004639,-119.377998352,Kelowna,Canada,1421,-8,A,America/Vancouver
63.61640167236328,-135.8679962158203,Mayo,Canada,1653,-8,A,America/Vancouver
50.330299377441406,-105.55899810791016,Moose Jaw,Canada,1892,-6,N,America/Regina
56.653301239,-111.222000122,Fort Mcmurray,Canada,1211,-7,A,America/Edmonton
51.291099548339844,-80.60780334472656,Moosonee,Canada,30,-5,A,America/Toronto
46.2728004456,-75.9906005859,Maniwaki,Canada,656,-5,A,America/Toronto
45.679501,-74.038696,Montreal,Canada,270,-5,A,America/Toronto
50.189998626708984,-61.78919982910156,Natashquan,Canada,39,-5,A,America/Toronto
45.521701812699995,-75.5635986328,Gatineau,Canada,211,-5,A,America/Toronto
49.76169967651367,-77.80280303955078,Matagami,Canada,918,-5,A,America/Toronto
67.57060241699219,-139.83900451660156,Old Crow,Canada,824,-8,A,America/Vancouver
54.404998779296875,-110.27899932861328,Cold Lake,Canada,1775,-7,A,America/Edmonton
58.62139892578125,-117.16500091552734,High Level,Canada,1110,-7,A,America/Edmonton
45.3224983215332,-75.66919708251953,Ottawa,Canada,374,-5,A,America/Toronto
53.214199066199996,-105.672996521,Prince Albert,Canada,1405,-6,N,America/Regina
56.226898,-117.446999,Peace River,Canada,1873,-7,A,America/Edmonton
49.903099,-98.273817,Portage-la-prairie,Canada,885,-6,A,America/Winnipeg
49.21609878540039,-122.70999908447266,Pitt Meadows,Canada,11,-8,A,America/Vancouver
51.4463996887207,-90.21420288085938,Pickle Lake,Canada,1267,-5,A,America/Coral_Harbour
49.83639907836914,-64.2885971069336,Port Menier,Canada,167,-5,A,America/Toronto
44.22999954223633,-78.36329650878906,Peterborough,Canada,628,-5,A,America/Toronto
54.286098480199996,-130.445007324,Prince Pupert,Canada,116,-8,A,America/Vancouver
58.7672004699707,-111.11699676513672,Fort Chipewyan,Canada,761,-7,A,America/Edmonton
44.974700927734375,-79.30329895019531,Muskoka,Canada,925,-5,A,America/Toronto
46.7911,-71.393303,Quebec,Canada,244,-5,A,America/Toronto
52.18220138549805,-113.89399719238281,Red Deer Industrial,Canada,2968,-7,A,America/Edmonton
42.27560043334961,-82.95559692382812,Windsor,Canada,622,-5,A,America/Toronto
60.11640167236328,-128.82200622558594,Watson Lake,Canada,2255,-8,A,America/Vancouver
49.788299560546875,-94.36309814453125,Kenora,Canada,1332,-6,A,America/Winnipeg
49.6302986145,-112.800003052,Lethbridge,Canada,3048,-7,A,America/Edmonton
46.11220169067383,-64.67859649658203,Moncton,Canada,232,-4,A,America/Halifax
49.71080017089844,-124.88700103759766,Comox,Canada,84,-8,A,America/Vancouver
50.43190002441406,-104.66600036621094,Regina,Canada,1894,-6,N,America/Regina
48.37189865112305,-89.32389831542969,Thunder Bay,Canada,653,-5,A,America/Toronto
55.1796989441,-118.885002136,Grande Prairie,Canada,2195,-7,A,America/Edmonton
51.26470184326172,-102.46199798583984,Yorkton,Canada,1635,-6,N,America/Regina
52.76919937133789,-108.24400329589844,North Battleford,Canada,1799,-6,N,America/Regina
48.9369010925293,-54.56809997558594,Gander,Canada,496,-3.5,A,America/St_Johns
46.1614,-60.047798,Sydney,Canada,203,-4,A,America/Halifax
53.026100158691406,-122.51000213623047,Quesnel,Canada,1789,-8,A,America/Vancouver
74.7169036865,-94.9693984985,Resolute,Canada,215,-6,A,America/Winnipeg
47.764400482177734,-69.58470153808594,Riviere Du Loup,Canada,427,-5,A,America/Toronto
48.52000045776367,-72.2656021118164,Roberval,Canada,586,-5,A,America/Toronto
52.4296989441,-114.903999329,Rocky Mountain House,Canada,3244,-7,A,America/Edmonton
62.8114013672,-92.1157989502,Rankin Inlet,Canada,94,-6,A,America/Winnipeg
46.625,-80.79889678955078,Sudbury,Canada,1141,-5,A,America/Toronto
45.4385986328125,-71.69139862060547,Sherbrooke,Canada,792,-5,A,America/Toronto
45.31610107421875,-65.89029693603516,St. John,Canada,357,-4,A,America/Halifax
60.020301818847656,-111.96199798583984,Fort Smith,Canada,671,-7,A,America/Edmonton
72.982201,-84.613602,Nanisivik,Canada,2106,-5,A,America/Toronto
46.44060134887695,-63.83359909057617,Summerside,Canada,56,-4,A,America/Halifax
71.9938964844,-125.242996216,Sachs Harbour,Canada,282,-7,A,America/Edmonton
64.2300033569,-76.5267028809,Cape Dorset,Canada,164,-5,A,America/Toronto
55.80110168457031,-97.86419677734375,Thompson,Canada,729,-6,A,America/Winnipeg
44.118900299072266,-77.5280990600586,Trenton,Canada,283,-5,A,America/Toronto
48.569698333699996,-81.376701355,Timmins,Canada,967,-5,A,America/Toronto
43.627499,-79.396202,Toronto,Canada,252,-5,A,America/Toronto
69.43329620361328,-133.0260009765625,Tuktoyaktuk,Canada,15,-7,A,America/Edmonton
45.4706001282,-73.7407989502,Montreal,Canada,118,-5,A,America/Toronto
66.5214004517,-86.22470092770001,Repulse Bay,Canada,80,-6,A,America/Winnipeg
68.77610015869999,-81.2425,Hall Beach,Canada,30,-5,A,America/Toronto
48.20610046386719,-78.83560180664062,Rouyn,Canada,988,-5,A,America/Toronto
55.151401519800004,-105.262001038,La Ronge,Canada,1242,-6,N,America/Regina
53.355800628699996,-110.823997498,Vermillion,Canada,2025,-7,A,America/Edmonton
67.5457992554,-64.03140258789999,Broughton Island,Canada,21,-5,A,America/Toronto
48.0532989502,-77.7827987671,Val D'or,Canada,1107,-5,A,America/Toronto
58.096099853515625,-68.4269027709961,Quujjuaq,Canada,129,-5,A,America/Toronto
65.28160095214844,-126.7979965209961,Norman Wells,Canada,238,-7,A,America/Edmonton
49.193901062,-123.183998108,Vancouver,Canada,14,-8,A,America/Vancouver
55.8418998718,-108.417999268,Buffalo Narrows,Canada,1423,-6,N,America/Regina
44.7458,-81.107201,Wiarton,Canada,729,-5,A,America/Toronto
45.95220184326172,-77.31919860839844,Petawawa,Canada,427,-5,A,America/Toronto
49.909999847399995,-97.2398986816,Winnipeg,Canada,783,-6,A,America/Winnipeg
52.92190170288086,-66.8644027709961,Wabush,Canada,1808,-4,A,America/Halifax
52.1831016541,-122.054000854,Williams Lake,Canada,3085,-8,A,America/Vancouver
63.20940017700195,-123.43699645996094,Wrigley,Canada,489,-7,A,America/Edmonton
49.610801696777,-115.78199768066,Cranbrook,Canada,3082,-7,A,America/Edmonton
53.5724983215,-113.521003723,Edmonton,Canada,2202,-7,A,America/Edmonton
52.170799255371094,-106.69999694824219,Saskatoon,Canada,1653,-6,N,America/Regina
50.01890182495117,-110.72100067138672,Medicine Hat,Canada,2352,-7,A,America/Edmonton
56.23809814453125,-120.73999786376953,Fort Saint John,Canada,2280,-7,A,America/Dawson_Creek
50.11389923095703,-91.9052963256836,Sioux Lookout,Canada,1258,-6,A,America/Winnipeg
66.1449966431,-65.71360015869999,Pangnirtung,Canada,75,-5,A,America/Toronto
47.697400654599996,-79.8473453522,Earlton,Canada,800,-5,A,America/Toronto
53.8894004822,-122.679000854,Prince George,Canada,2267,-8,A,America/Vancouver
54.468498,-128.576009,Terrace,Canada,713,-8,A,America/Vancouver
43.035599,-81.1539,London,Canada,912,-5,A,America/Toronto
49.025299072265625,-122.36100006103516,Abbotsford,Canada,195,-8,A,America/Vancouver
60.7095985413,-135.067001343,Whitehorse,Canada,2317,-8,A,America/Vancouver
46.36360168457031,-79.42279815673828,North Bay,Canada,1215,-5,A,America/Toronto
51.113899231,-114.019996643,Calgary,Canada,3557,-7,A,America/Edmonton
54.82469940185547,-127.18299865722656,Smithers,Canada,1712,-8,A,America/Vancouver
58.8363990784,-122.597000122,Fort Nelson,Canada,1253,-8,A,America/Vancouver
49.46310043334961,-119.60199737548828,Penticton,Canada,1129,-8,A,America/Vancouver
46.290000915527344,-63.12110137939453,Charlottetown,Canada,160,-4,A,America/Halifax
69.5466995239,-93.5766983032,Spence Bay,Canada,92,-7,A,America/Edmonton
48.646900177,-123.426002502,Victoria,Canada,63,-8,A,America/Vancouver
56.86389923095703,-101.07599639892578,Lynn Lake,Canada,1170,-6,A,America/Winnipeg
50.291900634799994,-107.691001892,Swift Current,Canada,2680,-6,N,America/Regina
58.739200592041016,-94.06500244140625,Churchill,Canada,94,-6,A,America/Winnipeg
53.3191986084,-60.4258003235,Goose Bay,Canada,160,-4,A,America/Halifax
47.618598938,-52.7518997192,St. John's,Canada,461,-3.5,A,America/St_Johns
49.41389846801758,-82.46749877929688,Kapuskasing,Canada,743,-5,A,America/Toronto
50.29029846191406,-88.90969848632812,Armstrong,Canada,1058,-5,A,America/Toronto
48.60860061645508,-68.20809936523438,Mont Joli,Canada,172,-5,A,America/Toronto
43.6772003174,-79.63059997559999,Toronto,Canada,569,-5,A,America/Toronto
43.74250030517578,-79.4655990600586,Toronto,Canada,652,-5,A,America/Toronto
45.88529968261719,-82.56780242919922,Gore Bay,Canada,635,-5,A,America/Toronto
62.462799072265625,-114.44000244140625,Yellowknife,Canada,675,-7,A,America/Edmonton
55.2930984497,-114.777000427,Slave Lake,Canada,1912,-7,A,America/Edmonton
53.25429916379999,-131.813995361,Sandspit,Canada,21,-8,A,America/Vancouver
42.9994010925293,-82.30889892578125,Sarnia,Canada,594,-5,A,America/Toronto
50.680599212646484,-127.36699676513672,Port Hardy,Canada,71,-8,A,America/Vancouver
54.14390182495117,-115.78700256347656,Whitecourt,Canada,2567,-7,A,America/Edmonton
50.22330093383789,-66.2656021118164,Sept-iles,Canada,180,-5,A,America/Toronto
60.17279815673828,-132.7429962158203,Teslin,Canada,2313,-8,A,America/Vancouver
44.98440170288086,-64.91690063476562,Greenwood,Canada,92,-4,A,America/Halifax
62.20750045776367,-133.37600708007812,Faro,Canada,2351,-8,A,America/Vancouver
67.40750122070312,-134.86099243164062,Fort Mcpherson,Canada,116,-7,A,America/Edmonton
36.50360107421875,2.8141698837280273,Blida,Algeria,535,1,N,Africa/Algiers
35.33250045776367,4.206389904022217,Bou Saada,Algeria,1506,1,N,Africa/Algiers
36.7120018005,5.0699200630200005,Bejaja,Algeria,20,1,N,Africa/Algiers
36.691001892089844,3.215409994125366,Algier,Algeria,82,1,N,Africa/Algiers
24.292801,9.45244,Djanet,Algeria,3176,1,N,Africa/Algiers
36.545799,2.87611,Boufarik,Algeria,335,1,N,Africa/Algiers
26.7101,0.285647,Reggan,Algeria,955,1,N,Africa/Algiers
26.7234992981,8.62265014648,Illizi,Algeria,1778,1,N,Africa/Algiers
35.52539825439453,2.8787100315093994,Ain Oussera,Algeria,2132,1,N,Africa/Algiers
22.8115005493,5.45107984543,Tamanrasset,Algeria,4518,1,N,Africa/Algiers
36.7951011658,5.87361001968,Jijel,Algeria,36,1,N,Africa/Algiers
33.535900116,-0.242353007197,Mecheria,Algeria,3855,1,N,Africa/Algiers
35.752201,0.626272,Relizane,Algeria,282,1,N,Africa/Algiers
36.822201,7.809174,Annaba,Algeria,16,1,N,Africa/Algiers
36.2760009765625,6.620389938354492,Constantine,Algeria,2265,1,N,Africa/Algiers
35.4315986633,8.12071990967,Tebessa,Algeria,2661,1,N,Africa/Algiers
32.93040084838867,3.311539888381958,Tilrempt,Algeria,2540,1,N,Africa/Algiers
35.3410987854,1.46315002441,Tiaret,Algeria,3245,1,N,Africa/Algiers
35.73540115356445,-0.8053889870643616,Bou Sfer,Algeria,187,1,N,Africa/Algiers
27.7003993988,-8.167099952700001,Tindouf,Algeria,1453,1,N,Africa/Algiers
36.2126998901,1.33176994324,Ech-cheliff,Algeria,463,1,N,Africa/Algiers
35.54240036010742,-0.5322780013084412,Oran,Algeria,367,1,N,Africa/Algiers
35.0167007446,-1.45000004768,Tlemcen,Algeria,814,1,N,Africa/Algiers
35.6239013672,-0.6211829781529999,Oran,Algeria,295,1,N,Africa/Algiers
35.1717987061,-0.593275010586,Sidi Bel Abbes,Algeria,1614,1,N,Africa/Algiers
35.207698822021484,0.14714199304580688,Ghriss,Algeria,1686,1,N,Africa/Algiers
27.837600708007812,-0.18641400337219238,Adrar,Algeria,919,1,N,Africa/Algiers
34.793300628699996,5.73823022842,Biskra,Algeria,289,1,N,Africa/Algiers
30.571300506591797,2.8595900535583496,El Golea,Algeria,1306,1,N,Africa/Algiers
32.38410186767578,3.794110059738159,Ghardaia,Algeria,1512,1,N,Africa/Algiers
31.673000335699996,6.140439987180001,Hassi Messaoud,Algeria,463,1,N,Africa/Algiers
27.250999450699997,2.51202011108,In Salah,Algeria,896,1,N,Africa/Algiers
33.06779861450195,6.088669776916504,Touggourt,Algeria,279,1,N,Africa/Algiers
33.764400482199996,2.92833995819,Laghouat,Algeria,2510,1,N,Africa/Algiers
29.2371006012,0.276033014059,Timimoun,Algeria,1027,1,N,Africa/Algiers
31.917200088500977,5.412779808044434,Ouargla,Algeria,492,1,N,Africa/Algiers
28.0515,9.64291,Zarzaitine,Algeria,1847,1,N,Africa/Algiers
6.357230186462402,2.384350061416626,Cotonou,Benin,19,1,N,Africa/Porto-Novo
12.35319995880127,-1.5124200582504272,Ouagadougou,Burkina Faso,1037,0,N,Africa/Ouagadougou
11.160099983215332,-4.33096981048584,Bobo-dioulasso,Burkina Faso,1511,0,N,Africa/Ouagadougou
5.605189800262451,-0.16678600013256073,Accra,Ghana,205,0,N,Africa/Accra
9.55718994140625,-0.8632140159606934,Tamale,Ghana,553,0,N,Africa/Accra
10.0826997756958,-2.507689952850342,Wa,Ghana,1060,0,N,Africa/Accra
7.361830234527588,-2.3287599086761475,Sunyani,Ghana,1014,0,N,Africa/Accra
4.896059989929199,-1.7747600078582764,Takoradi,Ghana,21,0,N,Africa/Accra
5.261390209197998,-3.9262900352478027,Abidjan,Cote d'Ivoire,21,0,N,Africa/Abidjan
7.738800048828125,-5.073669910430908,Bouake,Cote d'Ivoire,1230,0,N,Africa/Abidjan
6.792809963226318,-6.473189830780029,Daloa,Cote d'Ivoire,823,0,N,Africa/Abidjan
9.38718032837,-5.55666017532,Korhogo,Cote d'Ivoire,1214,0,N,Africa/Abidjan
7.272069931030273,-7.58735990524292,Man,Cote d'Ivoire,1089,0,N,Africa/Abidjan
4.746719837188721,-6.660820007324219,San Pedro,Cote d'Ivoire,26,0,N,Africa/Abidjan
6.9031701088,-5.36558008194,Yamoussoukro,Cote d'Ivoire,699,0,N,Africa/Abidjan
9.006790161132812,7.263169765472412,Abuja,Nigeria,1123,1,N,Africa/Lagos
7.246739864349365,5.3010101318359375,Akure,Nigeria,1100,1,N,Africa/Lagos
6.316979885101318,5.5995001792907715,Benin,Nigeria,258,1,N,Africa/Lagos
4.976019859313965,8.347200393676758,Calabar,Nigeria,210,1,N,Africa/Lagos
6.474269866943359,7.561960220336914,Enugu,Nigeria,466,1,N,Africa/Lagos
12.1717,6.69611,Gusau,Nigeria,1520,1,N,Africa/Lagos
7.362460136413574,3.97832989692688,Ibadan,Nigeria,725,1,N,Africa/Lagos
8.440210342407227,4.493919849395752,Ilorin,Nigeria,1126,1,N,Africa/Lagos
9.639829635620117,8.869050025939941,Jos,Nigeria,4232,1,N,Africa/Lagos
10.696000099182129,7.320109844207764,Kaduna,Nigeria,2073,1,N,Africa/Lagos
12.0476,8.52462,Kano,Nigeria,1562,1,N,Africa/Lagos
11.855299949645996,13.080900192260742,Maiduguri,Nigeria,1099,1,N,Africa/Lagos
7.70388,8.61394,Makurdi,Nigeria,371,1,N,Africa/Lagos
6.5773701667785645,3.321160078048706,Lagos,Nigeria,135,1,N,Africa/Lagos
9.652170181274414,6.462259769439697,Minna,Nigeria,834,1,N,Africa/Lagos
5.0154900550842285,6.94959020614624,Port Hartcourt,Nigeria,87,1,N,Africa/Lagos
12.916299819946289,5.207190036773682,Sokoto,Nigeria,1010,1,N,Africa/Lagos
9.257550239562988,12.430399894714355,Yola,Nigeria,599,1,N,Africa/Lagos
11.1302,7.68581,Zaria,Nigeria,2170,1,N,Africa/Lagos
13.5024995803833,7.1267499923706055,Maradi,Niger,1240,1,N,Africa/Niamey
13.481499671936035,2.183609962463379,Niamey,Niger,732,1,N,Africa/Niamey
14.875699996948242,5.265359878540039,Tahoua,Niger,1266,1,N,Africa/Niamey
16.965999603271484,8.000109672546387,Agadez,Niger,1657,1,N,Africa/Niamey
18.968700408935547,12.86870002746582,Dirkou,Niger,1273,1,N,Africa/Niamey
13.372900009155273,12.626700401306152,Diffa,Niger,994,1,N,Africa/Niamey
13.779000282287598,8.983759880065918,Zinder,Niger,1516,1,N,Africa/Niamey
35.75809860229492,10.75469970703125,Monastir,Tunisia,9,1,E,Africa/Tunis
36.85100173950195,10.22719955444336,Tunis,Tunisia,22,1,E,Africa/Tunis
37.245398,9.79145,Bizerte,Tunisia,20,1,E,Africa/Tunis
32.30619812011719,10.382100105285645,Remada,Tunisia,1004,1,E,Africa/Tunis
34.422000885009766,8.822500228881836,Gafsa,Tunisia,1060,1,E,Africa/Tunis
33.87689971923828,10.103300094604492,Gabes,Tunisia,26,1,E,Africa/Tunis
36.72129821777344,9.94314956665039,Bordj El Amri,Tunisia,110,1,E,Africa/Tunis
33.875,10.775500297546387,Djerba,Tunisia,19,1,E,Africa/Tunis
31.704299926757812,9.254619598388672,El Borma,Tunisia,827,1,E,Africa/Tunis
34.71799850463867,10.690999984741211,Sfax,Tunisia,85,1,E,Africa/Tunis
33.939701080322266,8.110560417175293,Tozeur,Tunisia,287,1,E,Africa/Tunis
9.767330169677734,1.091249942779541,Niatougou,Togo,1515,0,N,Africa/Lome
6.165609836578369,1.2545100450515747,Lome,Togo,72,0,N,Africa/Lome
51.1893997192,4.46027994156,Antwerp,Belgium,39,1,E,Europe/Brussels
50.75859832763672,4.768330097198486,Beauvechain,Belgium,370,1,E,Europe/Brussels
51.168301,5.47,Kleine Brogel,Belgium,200,1,E,Europe/Brussels
50.901401519800004,4.48443984985,Brussels,Belgium,184,1,E,Europe/Brussels
49.891700744628906,5.2238898277282715,Bertrix,Belgium,1514,1,E,Europe/Brussels
50.459202,4.45382,Charleroi,Belgium,614,1,E,Europe/Brussels
50.575801849365234,3.8310000896453857,Chievres,Belgium,194,1,E,Europe/Brussels
51.090301513671875,2.652780055999756,Koksijde,Belgium,20,1,E,Europe/Brussels
50.2433013916,4.64583015442,Florennes,Belgium,935,1,E,Europe/Brussels
50.817199707,3.20472002029,Kortrijk-vevelgem,Belgium,64,1,E,Europe/Brussels
50.63740158081055,5.443220138549805,Liege,Belgium,659,1,E,Europe/Brussels
51.198898315399994,2.8622200489,Ostend,Belgium,13,1,E,Europe/Brussels
50.9474983215332,5.590559959411621,Zutendaal,Belgium,312,1,E,Europe/Brussels
50.791900634799994,5.20167016983,Sint-truiden,Belgium,246,1,E,Europe/Brussels
50.034400939941406,5.440810203552246,St.-hubert,Belgium,1930,1,E,Europe/Brussels
51.14419937133789,3.475559949874878,Ursel,Belgium,95,1,E,Europe/Brussels
51.394798278808594,4.9601898193359375,Weelde,Belgium,105,1,E,Europe/Brussels
51.264702,4.75333,Zoersel,Belgium,53,1,E,Europe/Brussels
51.19361114501953,14.519721984863281,Bautzen,Germany,568,1,E,Europe/Berlin
50.981945,12.506389,Altenburg,Germany,640,1,E,Europe/Berlin
51.831693541,12.1909618378,Dessau,Germany,187,1,E,Europe/Berlin
52.195856,14.58753,Eisenhuettenstadt,Germany,144,1,E,Europe/Berlin
51.30805587768555,13.555556297302246,Suhl,Germany,417,1,E,Europe/Berlin
51.3630556,11.9408333,Muehlhausen,Germany,341,1,E,Europe/Berlin
51.552223,12.053889,Halle,Germany,348,1,E,Europe/Berlin
51.2936096191,13.3561105728,Riesa,Germany,322,1,E,Europe/Berlin
53.306388855,12.7522220612,Rechlin-laerz,Germany,220,1,E,Europe/Berlin
52.5805549621582,13.916666984558105,Strausberg,Germany,262,1,E,Europe/Berlin
52.203609,13.156389,Schoenhagen,Germany,152,1,E,Europe/Berlin
54.338253,12.710515,Barth,Germany,23,1,E,Europe/Berlin
50.915279388427734,11.714444160461426,Jena,Germany,1247,1,E,Europe/Berlin
52.918888092041016,12.425277709960938,Kyritz,Germany,131,1,E,Europe/Berlin
52.073612,11.626389,Magdeburg,Germany,259,1,E,Europe/Berlin
51.36333465576172,14.949999809265137,Rothenburg/ol,Germany,518,1,E,Europe/Berlin
53.83277893066406,13.668610572814941,Anklam,Germany,16,1,E,Europe/Berlin
51.889442,14.531944,Cottbus,Germany,272,1,E,Europe/Berlin
51.29694366455078,14.1274995803833,Kamenz,Germany,495,1,E,Europe/Berlin
52.380001,13.5225,Berlin,Germany,157,1,E,Europe/Berlin
51.1328010559082,13.767200469970703,Dresden,Germany,755,1,E,Europe/Berlin
50.979801177978516,10.958100318908691,Erfurt,Germany,1036,1,E,Europe/Berlin
50.033333,8.570556,Frankfurt,Germany,364,1,E,Europe/Berlin
