3360,RAAF Base Richmond,-33.600601,150.781006,XRH,YSRI,airport,OurAirports
3361,Sydney Kingsford Smith International Airport,-33.94609832763672,151.177001953125,SYD,YSSY,airport,OurAirports
3362,Tamworth Airport,-31.0839004517,150.847000122,TMW,YSTW,airport,OurAirports
3363,Wagga Wagga City Airport,-35.1652984619,147.466003418,WGA,YSWG,airport,OurAirports
3364,Beijing Capital International Airport,40.080101013183594,116.58499908447266,PEK,ZBAA,airport,OurAirports
3366,Dongshan Airport,49.2050018311,119.824996948,HLD,ZBLA,airport,OurAirports
3368,Tianjin Binhai International Airport,39.124401092499994,117.346000671,TSN,ZBTJ,airport,OurAirports
3369,Taiyuan Wusu Airport,37.74689865112305,112.62799835205078,TYN,ZBYN,airport,OurAirports
3370,Guangzhou Baiyun International Airport,23.39240074157715,113.29900360107422,CAN,ZGGG,airport,OurAirports
3371,Changsha Huanghua International Airport,28.189199447599997,113.220001221,CSX,ZGHA,airport,OurAirports
3372,Guilin Liangjiang International Airport,25.21809959411621,110.03900146484375,KWL,ZGKL,airport,OurAirports
3373,Nanning Wuxu Airport,22.608299255371094,108.1719970703125,NNG,ZGNN,airport,OurAirports
3374,Shenzhen Bao'an International Airport,22.639299392700195,113.81099700927734,SZX,ZGSZ,airport,OurAirports
3375,Zhengzhou Xinzheng International Airport,34.519699096699995,113.841003418,CGO,ZHCC,airport,OurAirports
3376,Wuhan Tianhe International Airport,30.7838,114.208,WUH,ZHHH,airport,OurAirports
3377,Pyongyang Sunan International Airport,39.224098,125.669998,FNJ,ZKPY,airport,OurAirports
3378,Lanzhou Zhongchuan Airport,36.5152015686,103.620002747,LHW,ZLLL,airport,OurAirports
3379,Xi'an Xianyang International Airport,34.447102,108.751999,XIY,ZLXY,airport,OurAirports
3380,Chinggis Khaan International Airport,47.843101501464844,106.76699829101562,ULN,ZMUB,airport,OurAirports
3381,Xishuangbanna Gasa Airport,21.973899841308594,100.76000213623047,JHG,ZPJH,airport,OurAirports
3382,Kunming Changshui International Airport,25.1019444,102.9291667,KMG,ZPPP,airport,OurAirports
3383,Xiamen Gaoqi International Airport,24.54400062561035,118.12799835205078,XMN,ZSAM,airport,OurAirports
3384,Nanchang Changbei International Airport,28.864999771118164,115.9000015258789,KHN,ZSCN,airport,OurAirports
3385,Fuzhou Changle International Airport,25.935100555419922,119.66300201416016,FOC,ZSFZ,airport,OurAirports
3386,Hangzhou Xiaoshan International Airport,30.22949981689453,120.43399810791016,HGH,ZSHC,airport,OurAirports
3387,Ningbo Lishe International Airport,29.82670021057129,121.46199798583984,NGB,ZSNB,airport,OurAirports
3388,Nanjing Lukou Airport,31.742000579833984,118.86199951171875,NKG,ZSNJ,airport,OurAirports
3389,Hefei Luogang International Airport,31.780000686645508,117.2979965209961,HFE,ZSOF,airport,OurAirports
3390,Liuting Airport,36.2661018372,120.374000549,TAO,ZSQD,airport,OurAirports
3391,Shanghai Hongqiao International Airport,31.197900772094727,121.33599853515625,SHA,ZSSS,airport,OurAirports
3392,Yantai Laishan Airport,37.40169906616211,121.37200164794922,YNT,ZSYT,airport,OurAirports
3393,Chongqing Jiangbei International Airport,29.719200134277344,106.64199829101562,CKG,ZUCK,airport,OurAirports
3394,Longdongbao Airport,26.53849983215332,106.8010025024414,KWE,ZUGY,airport,OurAirports
3395,Chengdu Shuangliu International Airport,30.578500747680664,103.9469985961914,CTU,ZUUU,airport,OurAirports
3396,Xichang Qingshan Airport,27.989099502563477,102.18399810791016,XIC,ZUXC,airport,OurAirports
3397,Kashgar Airport,39.5429000854,76.0199966431,KHG,ZWSH,airport,OurAirports
3398,Hotan Airport,37.03850173950195,79.86489868164062,HTN,ZWTN,airport,OurAirports
3399,Ürümqi Diwopu International Airport,43.907100677490234,87.47419738769531,URC,ZWWW,airport,OurAirports
3400,Taiping Airport,45.6234016418457,126.25,HRB,ZYHB,airport,OurAirports
3402,Mudanjiang Hailang International Airport,44.5241012573,129.569000244,MDG,ZYMD,airport,OurAirports
3404,Zhoushuizi Airport,38.9656982421875,121.53900146484375,DLC,ZYTL,airport,OurAirports
3406,Shanghai Pudong International Airport,31.143400192260742,121.80500030517578,PVG,ZSPD,airport,OurAirports
3407,Pulau Tioman Airport,2.8181800842285156,104.16000366210938,TOD,WMBT,airport,OurAirports
3408,Sultan Abdul Aziz Shah International Airport,3.130579948425293,101.54900360107422,SZB,WMSA,airport,OurAirports
3409,Noto Airport,37.2930984497,136.962005615,NTQ,RJNW,airport,OurAirports
3410,Borg El Arab International Airport,30.917699813842773,29.696399688720703,HBE,HEBA,airport,OurAirports
3411,Barter Island LRRS Airport,70.1340026855,-143.582000732,BTI,PABA,airport,OurAirports
3412,Wainwright Air Station,70.61340332,-159.8600006,,PAWT,airport,OurAirports
3413,Cape Lisburne LRRS Airport,68.87509918,-166.1100006,LUR,PALU,airport,OurAirports
3414,Point Lay LRRS Airport,69.73290253,-163.0050049,PIZ,PPIZ,airport,OurAirports
3415,Hilo International Airport,19.721399307250977,-155.04800415039062,ITO,PHTO,airport,OurAirports
3416,Orlando Executive Airport,28.5455,-81.332901,ORL,KORL,airport,OurAirports
3417,Bettles Airport,66.91390228,-151.529007,BTT,PABT,airport,OurAirports
3418,Clear Airport,64.301201,-149.119995,,PACL,airport,OurAirports
3419,Indian Mountain LRRS Airport,65.99279785,-153.7039948,UTO,PAIM,airport,OurAirports
3420,Fort Yukon Airport,66.57150268554688,-145.25,FYU,PFYU,airport,OurAirports
3421,Sparrevohn LRRS Airport,61.09740067,-155.5740051,SVW,PASV,airport,OurAirports
3422,Bryant Army Heliport,61.26639938,-149.6529999,FRN,PAFR,airport,OurAirports
3423,Tatalina LRRS Airport,62.894401550299996,-155.977005005,TLJ,PATL,airport,OurAirports
3424,Cape Romanzof LRRS Airport,61.78030014,-166.0390015,CZF,PACZ,airport,OurAirports
3425,Laurence G Hanscom Field,42.47000122,-71.28900146,BED,KBED,airport,OurAirports
3426,St Paul Island Airport,57.167301177978516,-170.22000122070312,SNP,PASN,airport,OurAirports
3427,Cape Newenham LRRS Airport,58.646400451699996,-162.06300354,EHM,PAEH,airport,OurAirports
3428,St George Airport,56.578300476100004,-169.662002563,STG,PAPB,airport,OurAirports
3429,Iliamna Airport,59.75439835,-154.9109955,ILI,PAIL,airport,OurAirports
3430,Platinum Airport,59.01139831542969,-161.82000732421875,PTU,PAPM,airport,OurAirports
3431,Big Mountain Airport,59.3611984253,-155.259002686,BMX,PABM,airport,OurAirports
3432,Oscoda Wurtsmith Airport,44.451599,-83.394096,OSC,KOSC,airport,OurAirports
3433,Marina Municipal Airport,36.68190002,-121.762001,OAR,KOAR,airport,OurAirports
3434,Sacramento Mather Airport,38.55390167,-121.2979965,MHR,KMHR,airport,OurAirports
3435,Bicycle Lake Army Air Field,35.2804985046,-116.629997253,BYS,KBYS,airport,OurAirports
3436,Twentynine Palms (Self) Airport,34.2961998,-116.1620026,,KNXP,airport,OurAirports
3437,Fort Smith Regional Airport,35.33660125732422,-94.36740112304688,FSM,KFSM,airport,OurAirports
3438,Merrill Field,61.2135009765625,-149.843994140625,MRI,PAMR,airport,OurAirports
3439,Grants-Milan Municipal Airport,35.167301178,-107.902000427,GNT,KGNT,airport,OurAirports
3440,Ponca City Regional Airport,36.73199844,-97.09980011,PNC,KPNC,airport,OurAirports
3441,Hunter Army Air Field,32.00999832,-81.14569855,SVN,KSVN,airport,OurAirports
3442,Grand Forks International Airport,47.949299,-97.176102,GFK,KGFK,airport,OurAirports
3443,Grider Field,34.1730995178,-91.9356002808,PBF,KPBF,airport,OurAirports
3444,Whiting Field Naval Air Station - North,30.7241993,-87.02189636,NSE,KNSE,airport,OurAirports
3445,Hana Airport,20.79560089111328,-156.01400756835938,HNM,PHHN,airport,OurAirports
3446,Ernest A. Love Field,34.65449905,-112.4199982,PRC,KPRC,airport,OurAirports
3447,Trenton Mercer Airport,40.27669906616211,-74.8134994506836,TTN,KTTN,airport,OurAirports
3448,General Edward Lawrence Logan International Airport,42.36429977,-71.00520325,BOS,KBOS,airport,OurAirports
3449,Travis Air Force Base,38.262699127197,-121.92700195312,SUU,KSUU,airport,OurAirports
3450,Griffiss International Airport,43.23379898,-75.40699768,RME,KRME,airport,OurAirports
3451,Wendover Airport,40.7187004089,-114.03099823,ENV,KENV,airport,OurAirports
3452,Mobile Downtown Airport,30.626800537100003,-88.06809997559999,BFM,KBFM,airport,OurAirports
3453,Metropolitan Oakland International Airport,37.721298,-122.221001,OAK,KOAK,airport,OurAirports
3454,Eppley Airfield,41.3032,-95.894096,OMA,KOMA,airport,OurAirports
3455,Port Angeles Cgas Airport,48.14149856567383,-123.41400146484375,,KNOW,airport,OurAirports
3456,Kahului Airport,20.8986,-156.429993,OGG,PHOG,airport,OurAirports
3457,Wichita Eisenhower National Airport,37.649899,-97.433098,ICT,KICT,airport,OurAirports
3458,Kansas City International Airport,39.2976,-94.713898,MCI,KMCI,airport,OurAirports
3459,Dane County Regional Truax Field,43.13990020751953,-89.3375015258789,MSN,KMSN,airport,OurAirports
3460,Dillingham Airport,59.04470062,-158.5050049,DLG,PADL,airport,OurAirports
3461,Boone County Airport,36.26150131225586,-93.15470123291016,HRO,KHRO,airport,OurAirports
3462,Phoenix Sky Harbor International Airport,33.43429946899414,-112.01200103759766,PHX,KPHX,airport,OurAirports
3463,Bangor International Airport,44.80739974975586,-68.8281021118164,BGR,KBGR,airport,OurAirports
3464,Fort Lauderdale Executive Airport,26.1972999573,-80.1707000732,FXE,KFXE,airport,OurAirports
3465,East Texas Regional Airport,32.38399887084961,-94.71150207519531,GGG,KGGG,airport,OurAirports
3466,Anderson Regional Airport,34.4945983887,-82.70939636230001,AND,KAND,airport,OurAirports
3467,Spokane International Airport,47.61989974975586,-117.53399658203125,GEG,KGEG,airport,OurAirports
3468,North Perry Airport,26.0012,-80.2407,HWO,KHWO,airport,OurAirports
3469,San Francisco International Airport,37.61899948120117,-122.375,SFO,KSFO,airport,OurAirports
3470,Cut Bank International Airport,48.6083984375,-112.375999451,CTB,KCTB,airport,OurAirports
3471,Acadiana Regional Airport,30.0378,-91.883904,ARA,KARA,airport,OurAirports
3472,Gainesville Regional Airport,29.6900997162,-82.2717971802,GNV,KGNV,airport,OurAirports
3473,Memphis International Airport,35.04240036010742,-89.97669982910156,MEM,KMEM,airport,OurAirports
3474,Bisbee Douglas International Airport,31.4689998627,-109.603996277,DUG,KDUG,airport,OurAirports
3475,Allen Army Airfield,63.9944992065,-145.722000122,BIG,PABI,airport,OurAirports
3476,TSTC Waco Airport,31.637800216699997,-97.0740966797,CNW,KCNW,airport,OurAirports
3477,Annette Island Airport,55.04240036010742,-131.57200622558594,ANN,PANT,airport,OurAirports
3478,Caribou Municipal Airport,46.871498107899995,-68.0178985596,CAR,KCAR,airport,OurAirports
3479,Little Rock Air Force Base,34.916900634799994,-92.14969635010002,LRF,KLRF,airport,OurAirports
3480,Redstone Army Air Field,34.67869949,-86.68479919,HUA,KHUA,airport,OurAirports
3481,Pope Field,35.1708984375,-79.014503479004,POB,KPOB,airport,OurAirports
3482,Dalhart Municipal Airport,36.0225982666,-102.54699707,DHT,KDHT,airport,OurAirports
3483,DLF Airport,29.359501,-100.778002,DLF,KDLF,airport,OurAirports
3484,Los Angeles International Airport,33.94250107,-118.4079971,LAX,KLAX,airport,OurAirports
3485,Anniston Metropolitan Airport,33.58819962,-85.85810089,ANB,KANB,airport,OurAirports
3486,Cleveland Hopkins International Airport,41.4117012024,-81.8498001099,CLE,KCLE,airport,OurAirports
3487,Dover Air Force Base,39.12950134,-75.46600342,DOV,KDOV,airport,OurAirports
3488,Cincinnati Northern Kentucky International Airport,39.0488014221,-84.6678009033,CVG,KCVG,airport,OurAirports
3489,Tipton Airport,39.08539962769999,-76.7593994141,FME,KFME,airport,OurAirports
3490,China Lake Naws (Armitage Field) Airport,35.6853981,-117.6920013,,KNID,airport,OurAirports
3491,Huron Regional Airport,44.38520050048828,-98.22850036621094,HON,KHON,airport,OurAirports
3492,Juneau International Airport,58.35499954223633,-134.5760040283203,JNU,PAJN,airport,OurAirports
3493,Lafayette Regional Airport,30.20529938,-91.98760223,LFT,KLFT,airport,OurAirports
3494,Newark Liberty International Airport,40.692501068115234,-74.168701171875,EWR,KEWR,airport,OurAirports
3495,Boise Air Terminal/Gowen Field,43.5644,-116.223,BOI,KBOI,airport,OurAirports
3496,Creech Air Force Base,36.587200164799995,-115.672996521,INS,KINS,airport,OurAirports
3497,Garden City Regional Airport,37.9275016785,-100.723999023,GCK,KGCK,airport,OurAirports
3498,Minot International Airport,48.2593994140625,-101.27999877929688,MOT,KMOT,airport,OurAirports
3499,Wheeler Army Airfield,21.48349953,-158.0399933,HHI,PHHI,airport,OurAirports
3500,Maxwell Air Force Base,32.3829,-86.365799,MXF,KMXF,airport,OurAirports
3501,Robinson Army Air Field,34.85010147,-92.30020142,,KRBM,airport,OurAirports
3502,Dallas Love Field,32.847099,-96.851799,DAL,KDAL,airport,OurAirports
3503,Butts AAF (Fort Carson) Air Field,38.67839813,-104.7570038,FCS,KFCS,airport,OurAirports
3504,Helena Regional Airport,46.6068000793457,-111.98300170898438,HLN,KHLN,airport,OurAirports
3505,Miramar Marine Corps Air Station - Mitscher Field,32.86840057,-117.1429977,NKX,KNKX,airport,OurAirports
3506,Luke Air Force Base,33.534999847399995,-112.383003235,LUF,KLUF,airport,OurAirports
3507,Hurlburt Field,30.427799224853516,-86.68930053710938,,KHRT,airport,OurAirports
3508,Jack Northrop Field Hawthorne Municipal Airport,33.922798,-118.334999,HHR,KHHR,airport,OurAirports
3509,Houlton International Airport,46.1231002808,-67.792098999,HUL,KHUL,airport,OurAirports
3510,Vance Air Force Base,36.339199066199996,-97.9164962769,END,KEND,airport,OurAirports
3511,Point Mugu Naval Air Station (Naval Base Ventura Co),34.120300293,-119.121002197,NTD,KNTD,airport,OurAirports
3512,Edwards Air Force Base,34.905399,-117.884003,EDW,KEDW,airport,OurAirports
3513,Lake Charles Regional Airport,30.126100540161133,-93.22329711914062,LCH,KLCH,airport,OurAirports
3514,Ellison Onizuka Kona International At Keahole Airport,19.738783,-156.045603,KOA,PHKO,airport,OurAirports
3515,Myrtle Beach International Airport,33.6796989441,-78.9282989502,MYR,KMYR,airport,OurAirports
3516,Lemoore Naval Air Station (Reeves Field) Airport,36.33300018,-119.9520035,NLC,KNLC,airport,OurAirports
3517,Nantucket Memorial Airport,41.25310135,-70.06020355,ACK,KACK,airport,OurAirports
3518,Felker Army Air Field,37.132499694799996,-76.60880279540001,FAF,KFAF,airport,OurAirports
3519,Campbell AAF (Fort Campbell) Air Field,36.668598175,-87.49620056150002,HOP,KHOP,airport,OurAirports
3520,Ronald Reagan Washington National Airport,38.8521,-77.037697,DCA,KDCA,airport,OurAirports
3521,Patuxent River Naval Air Station (Trapnell Field),38.285999,-76.411797,NHK,KNHK,airport,OurAirports
3522,Palacios Municipal Airport,28.727500915527,-96.250999450684,PSX,KPSX,airport,OurAirports
3523,Arkansas International Airport,35.9642982483,-89.94400024410001,BYH,KBYH,airport,OurAirports
3524,Atlantic City International Airport,39.45759963989258,-74.57720184326172,ACY,KACY,airport,OurAirports
3525,Tinker Air Force Base,35.414699554443,-97.386596679688,TIK,KTIK,airport,OurAirports
3526,Elizabeth City Regional Airport & Coast Guard Air Station,36.26060104,-76.17459869,ECG,KECG,airport,OurAirports
3527,Pueblo Memorial Airport,38.289100646972656,-104.49700164794922,PUB,KPUB,airport,OurAirports
3528,Northern Maine Regional Airport at Presque Isle,46.68899918,-68.0447998,PQI,KPQI,airport,OurAirports
3530,Gray Army Air Field,47.07920074,-122.5810013,GRF,KGRF,airport,OurAirports
3531,Kodiak Airport,57.75,-152.4940033,ADQ,PADQ,airport,OurAirports
3532,Upolu Airport,20.265300750732422,-155.86000061035156,UPP,PHUP,airport,OurAirports
3533,Fort Lauderdale Hollywood International Airport,26.072599,-80.152702,FLL,KFLL,airport,OurAirports
3534,Muskogee-Davis Regional Airport,35.656502,-95.366699,,KMKO,airport,OurAirports
3535,Falls International Airport,48.566200256347656,-93.4030990600586,INL,KINL,airport,OurAirports
3536,Salt Lake City International Airport,40.78839874267578,-111.97799682617188,SLC,KSLC,airport,OurAirports
3537,Childress Municipal Airport,34.4337997437,-100.288002014,CDS,KCDS,airport,OurAirports
3538,Keesler Air Force Base,30.4104003906,-88.92440032959999,BIX,KBIX,airport,OurAirports
3539,Lawson Army Air Field (Fort Benning),32.337299346900004,-84.9913024902,LSF,KLSF,airport,OurAirports
3540,Kingsville Naval Air Station,27.5072002411,-97.8097000122,NQI,KNQI,airport,OurAirports
3541,Marshall Army Air Field,39.05530167,-96.76450348,FRI,KFRI,airport,OurAirports
3542,Harrisburg International Airport,40.1935005188,-76.7633972168,MDT,KMDT,airport,OurAirports
3543,Lincoln Airport,40.85100173950195,-96.75920104980469,LNK,KLNK,airport,OurAirports
3544,Capital City Airport,42.77870178222656,-84.58740234375,LAN,KLAN,airport,OurAirports
3545,Waimea Kohala Airport,20.001300811767578,-155.66799926757812,MUE,PHMU,airport,OurAirports
3546,Massena International Richards Field,44.93579864501953,-74.84559631347656,MSS,KMSS,airport,OurAirports
3547,Hickory Regional Airport,35.74110031,-81.38950348,HKY,KHKY,airport,OurAirports
3548,Albert Whitted Airport,27.7651,-82.626999,SPG,KSPG,airport,OurAirports
3549,Page Field,26.58659935,-81.86329650879999,FMY,KFMY,airport,OurAirports
3550,George Bush Intercontinental Houston Airport,29.984399795532227,-95.34140014648438,IAH,KIAH,airport,OurAirports
3551,Millinocket Municipal Airport,45.64780044555664,-68.68560028076172,,KMLT,airport,OurAirports
3552,Andrews Air Force Base,38.810799,-76.866997,ADW,KADW,airport,OurAirports
3553,Smith Reynolds Airport,36.13370132446289,-80.22200012207031,INT,KINT,airport,OurAirports
3554,Southern California Logistics Airport,34.597499847399995,-117.383003235,VCV,KVCV,airport,OurAirports
3555,Bob Sikes Airport,30.778799057,-86.522102356,CEW,KCEW,airport,OurAirports
3556,Wheeler Sack Army Air Field,44.05559921,-75.71949768,,KGTB,airport,OurAirports
3557,St Clair County International Airport,42.9109993,-82.52890015,PHN,KPHN,airport,OurAirports
3558,Meadows Field,35.43360138,-119.0569992,BFL,KBFL,airport,OurAirports
3559,El Paso International Airport,31.80719948,-106.3779984,ELP,KELP,airport,OurAirports
3560,Valley International Airport,26.228500366210938,-97.65440368652344,HRL,KHRL,airport,OurAirports
3561,Columbia Metropolitan Airport,33.93880081176758,-81.11949920654297,CAE,KCAE,airport,OurAirports
3562,Davis Monthan Air Force Base,32.1665000916,-110.883003235,DMA,KDMA,airport,OurAirports
3563,Pensacola Naval Air Station/Forrest Sherman Field,30.35269928,-87.31860352,NPA,KNPA,airport,OurAirports
3564,Pensacola Regional Airport,30.473400115967,-87.186599731445,PNS,KPNS,airport,OurAirports
3565,Grand Forks Air Force Base,47.961101532,-97.4011993408,RDR,KRDR,airport,OurAirports
3566,William P Hobby Airport,29.64539909,-95.27890015,HOU,KHOU,airport,OurAirports
3567,Buckley Air Force Base,39.701698303200004,-104.751998901,BFK,KBKF,airport,OurAirports
3568,Northway Airport,62.9612999,-141.9290009,ORT,PAOR,airport,OurAirports
3569,Warren Bud Woods Palmer Municipal Airport,61.594898,-149.08901,PAQ,PAAQ,airport,OurAirports
3570,Pittsburgh International Airport,40.49150085,-80.23290253,PIT,KPIT,airport,OurAirports
3571,Wiley Post Will Rogers Memorial Airport,71.285402,-156.766008,BRW,PABR,airport,OurAirports
3572,Ellington Airport,29.607299804700002,-95.1587982178,EFD,KEFD,airport,OurAirports
3573,Whidbey Island Naval Air Station (Ault Field),48.351799,-122.655998,NUW,KNUW,airport,OurAirports
3574,Alice International Airport,27.740900039699998,-98.02690124510002,ALI,KALI,airport,OurAirports
3575,Moody Air Force Base,30.9678001404,-83.1930007935,VAD,KVAD,airport,OurAirports
3576,Miami International Airport,25.79319953918457,-80.29060363769531,MIA,KMIA,airport,OurAirports
3577,Seattle Tacoma International Airport,47.449001,-122.308998,SEA,KSEA,airport,OurAirports
3578,Lovell Field,35.035301208496094,-85.20379638671875,CHA,KCHA,airport,OurAirports
3579,Igor I Sikorsky Memorial Airport,41.16350173950195,-73.1261978149414,BDR,KBDR,airport,OurAirports
3580,Jackson-Medgar Wiley Evers International Airport,32.3111991882,-90.0758972168,JAN,KJAN,airport,OurAirports
3581,Scholes International At Galveston Airport,29.265300750732422,-94.86039733886719,GLS,KGLS,airport,OurAirports
3582,Long Beach /Daugherty Field/ Airport,33.81769943,-118.1520004,LGB,KLGB,airport,OurAirports
3583,Dillingham Airfield,21.5795001984,-158.197006226,HDH,PHDH,airport,OurAirports
3584,Williamsport Regional Airport,41.241798400878906,-76.92109680175781,IPT,KIPT,airport,OurAirports
3585,Indianapolis International Airport,39.7173,-86.294403,IND,KIND,airport,OurAirports
3586,Whiteman Air Force Base,38.73030090332,-93.547897338867,SZL,KSZL,airport,OurAirports
3587,Akron Fulton International Airport,41.0374984741,-81.4669036865,AKC,KAKR,airport,OurAirports
3588,Greenwood–Leflore Airport,33.4943008423,-90.0847015381,GWO,KGWO,airport,OurAirports
3589,Westchester County Airport,41.06700134277344,-73.70760345458984,HPN,KHPN,airport,OurAirports
3590,Francis S Gabreski Airport,40.8437004089,-72.6317977905,FOK,KFOK,airport,OurAirports
3591,Jonesboro Municipal Airport,35.83169937133789,-90.64640045166016,JBR,KJBR,airport,OurAirports
3592,Tonopah Test Range Airport,37.7988014221,-116.78099823,XSD,KTNX,airport,OurAirports
3593,Palm Beach County Park Airport,26.59300041,-80.08509827,LNA,KLNA,airport,OurAirports
3594,North Island Naval Air Station-Halsey Field,32.69919968,-117.2149963,NZY,KNZY,airport,OurAirports
3595,Biggs Army Air Field (Fort Bliss),31.84950066,-106.3799973,BIF,KBIF,airport,OurAirports
3596,Yuma MCAS/Yuma International Airport,32.65660095,-114.6060028,YUM,KNYL,airport,OurAirports
3597,Cavern City Air Terminal,32.337501525878906,-104.26300048828125,CNM,KCNM,airport,OurAirports
3598,Duluth International Airport,46.8420982361,-92.19360351559999,DLH,KDLH,airport,OurAirports
3599,Bethel Airport,60.77980042,-161.8379974,BET,PABE,airport,OurAirports
3600,Bowman Field,38.2280006409,-85.6636962891,LOU,KLOU,airport,OurAirports
3601,Sierra Vista Municipal Libby Army Air Field,31.588499069213867,-110.34400177001953,FHU,KFHU,airport,OurAirports
3602,Lihue Airport,21.97599983215332,-159.33900451660156,LIH,PHLI,airport,OurAirports
3603,Terre Haute International Hulman Field,39.451499938964844,-87.30760192871094,HUF,KHUF,airport,OurAirports
3604,Havre City County Airport,48.54299927,-109.762001,HVR,KHVR,airport,OurAirports
3605,Grant County International Airport,47.20769882,-119.3199997,MWH,KMWH,airport,OurAirports
3606,Edward F Knapp State Airport,44.20349884,-72.56230164,MPV,KMPV,airport,OurAirports
3607,San Nicolas Island Nolf Airport,33.23979949951172,-119.45800018310547,,KNSI,airport,OurAirports
3608,Richmond International Airport,37.50519943237305,-77.3197021484375,RIC,KRIC,airport,OurAirports
3609,Shreveport Regional Airport,32.446602,-93.8256,SHV,KSHV,airport,OurAirports
3610,Merle K (Mudhole) Smith Airport,60.4917984,-145.4779968,CDV,PACV,airport,OurAirports
3611,Norfolk International Airport,36.89459991455078,-76.20120239257812,ORF,KORF,airport,OurAirports
3612,Southeast Texas Regional Airport,29.9507999420166,-94.02069854736328,BPT,KBPT,airport,OurAirports
3613,Savannah Hilton Head International Airport,32.12760162,-81.20210266,SAV,KSAV,airport,OurAirports
3614,Hill Air Force Base,41.12403,-111.973086,HIF,KHIF,airport,OurAirports
3615,Nome Airport,64.51219940185547,-165.44500732421875,OME,PAOM,airport,OurAirports
3616,Scappoose Industrial Airpark,45.770999908447266,-122.86199951171875,,KSPB,airport,OurAirports
3617,St Petersburg Clearwater International Airport,27.91020012,-82.68740082,PIE,KPIE,airport,OurAirports
3618,Menominee Regional Airport,45.126701,-87.638397,MNM,KMNM,airport,OurAirports
3619,Conroe-North Houston Regional Airport,30.351801,-95.414497,CXO,KCXO,airport,OurAirports
3620,Deadhorse Airport,70.19470215,-148.4649963,SCC,PASC,airport,OurAirports
3621,San Antonio International Airport,29.533700942993164,-98.46980285644531,SAT,KSAT,airport,OurAirports
3622,Greater Rochester International Airport,43.118900299072266,-77.67240142822266,ROC,KROC,airport,OurAirports
3623,Patrick Air Force Base,28.2348995209,-80.6100997925,COF,KCOF,airport,OurAirports
3624,Teterboro Airport,40.85010147089999,-74.060798645,TEB,KTEB,airport,OurAirports
3625,Ellsworth Air Force Base,44.14500046,-103.1039963,RCA,KRCA,airport,OurAirports
3626,Raleigh Durham International Airport,35.877601623535156,-78.7874984741211,RDU,KRDU,airport,OurAirports
3627,James M Cox Dayton International Airport,39.902400970458984,-84.21939849853516,DAY,KDAY,airport,OurAirports
3628,Kenai Municipal Airport,60.57310104370117,-151.2449951171875,ENA,PAEN,airport,OurAirports
3629,Mc Alester Regional Airport,34.882401,-95.783501,MLC,KMLC,airport,OurAirports
3630,Niagara Falls International Airport,43.1072998046875,-78.94619750976562,IAG,KIAG,airport,OurAirports
3631,Coulter Field,30.715700149499998,-96.3313980103,CFD,KCFD,airport,OurAirports
3632,Wright AAF (Fort Stewart)/Midcoast Regional Airport,31.889099,-81.562303,LIY,KLHW,airport,OurAirports
3633,Newport News Williamsburg International Airport,37.13190079,-76.49299622,PHF,KPHF,airport,OurAirports
3634,Esler Regional Airport,31.3948993683,-92.2957992554,ESF,KESF,airport,OurAirports
3635,Altus Air Force Base,34.667098999,-99.2667007446,LTS,KLTS,airport,OurAirports
3636,Tucson International Airport,32.1161003112793,-110.94100189208984,TUS,KTUS,airport,OurAirports
3637,Minot Air Force Base,48.4156,-101.358002,MIB,KMIB,airport,OurAirports
3638,Beale Air Force Base,39.136100769,-121.43699646,BAB,KBAB,airport,OurAirports
3639,Greater Kankakee Airport,41.07139968869999,-87.8462982178,IKK,KIKK,airport,OurAirports
3640,Seymour Johnson Air Force Base,35.33940125,-77.96060181,GSB,KGSB,airport,OurAirports
3641,Theodore Francis Green State Airport,41.732601165771484,-71.42040252685547,PVD,KPVD,airport,OurAirports
3642,Salisbury Ocean City Wicomico Regional Airport,38.34049987792969,-75.51029968261719,SBY,KSBY,airport,OurAirports
3643,Rancho Murieta Airport,38.48680114746094,-121.10299682617188,,KRIU,airport,OurAirports
3644,Bob Hope Airport,34.20069885253906,-118.35900115966797,BUR,KBUR,airport,OurAirports
3645,Detroit Metropolitan Wayne County Airport,42.212398529052734,-83.35340118408203,DTW,KDTW,airport,OurAirports
3646,Tampa International Airport,27.975500106811523,-82.533203125,TPA,KTPA,airport,OurAirports
3647,Pembina Municipal Airport,48.9425010681,-97.2407989502,PMB,KPMB,airport,OurAirports
3648,Polk Army Air Field,31.0447998,-93.1917038,POE,KPOE,airport,OurAirports
3649,Eielson Air Force Base,64.66570282,-147.102005,EIL,PAEI,airport,OurAirports
3650,Range Regional Airport,47.38660049,-92.83899689,HIB,KHIB,airport,OurAirports
3651,Angelina County Airport,31.2339992523,-94.75,LFK,KLFK,airport,OurAirports
3652,Midland International Airport,31.9424991607666,-102.2020034790039,MAF,KMAF,airport,OurAirports
3653,Austin Straubel International Airport,44.48509979248047,-88.12960052490234,GRB,KGRB,airport,OurAirports
3654,Ardmore Municipal Airport,34.30301,-97.0196342,ADM,KADM,airport,OurAirports
3655,Mc Guire Air Force Base,40.0155983,-74.59169769,WRI,KWRI,airport,OurAirports
3656,Cherry Point MCAS /Cunningham Field/,34.90090179,-76.88069916,,KNKT,airport,OurAirports
3657,Emanuel County Airport,32.609100341796875,-82.36990356445312,,KSBO,airport,OurAirports
